,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
1845,eLW044-fLW132-1804,1.0362923806786815,0.00026588887545053546,0.9057273761105966,0.00025451648171161167,no,-3.5752998327756687,-3.5942840888296277
1846,eLW044-fLW132-1805,1.1088115194714705,0.00035992274603670045,1.2551104231341064,0.0003404384372736577,no,-3.4437907063727278,-3.46796141170894
1847,eLW044-fLW132-1806,0.8028552670419317,0.00010343176180196521,0.7690031857595212,0.00011143149507470737,no,-3.9853460777102914,-3.9529920425198184
1848,eLW044-fLW132-1807,0.7515044558786239,0.0007392641366908439,0.986590665494229,0.0008159877957582267,no,-3.1312003618601825,-3.0883163366805677
1849,eLW044-fLW132-1808,0.8730256071354692,0.00023657771376382904,0.8712483916667153,0.0002620236814803451,no,-3.626026169451371,-3.5816594557357497
1850,eLW044-fLW132-1809,0.9154163489681455,0.0008141907937524871,0.8413535390202606,0.0008304979803858533,no,-3.0892738125990884,-3.0806614193334125
1851,eLW044-fLW132-1810,0.9914926808044585,0.0002455176180782745,1.1910163687820445,0.00024191110896560405,no,-3.609917337921296,-3.616344187646042
1852,eLW044-fLW132-1811,0.7185448116177442,0.0003613333456928732,0.9662735158583624,0.00037840395252200363,no,-3.442091957662092,-3.4220443359342756
1853,eLW044-fLW132-1812,0.8814073917756006,0.00023489232196684343,0.9065580453744758,0.000244843025293194,no,-3.629131178973479,-3.611112262974422
1854,eLW044-fLW132-1813,0.9476877447689704,0.00035014014582376217,0.7974509285629029,0.0003224360975297298,no,-3.455758091719488,-3.4915563437887775
1855,eLW044-fLW132-1814,1.290852366456304,0.00018790286588784224,0.9619768582461536,0.00016753007245101387,no,-3.7260665960049346,-3.7759072236882147
1856,eLW044-fLW132-1815,0.8950724936290191,0.00037281965717885125,1.006469952558525,0.00041655621403325336,no,-3.428501197232109,-3.380326382499492
1857,eLW044-fLW132-1816,0.9170718534278163,0.0005379514143313334,0.8216811836970465,0.0005254479599324689,no,-3.269256946342216,-3.27947028978476
1858,eLW044-fLW132-1817,0.8364280090503469,0.00019891287099641132,1.2986382763324245,0.0002333207808720285,no,-3.701337114201531,-3.632046578753913
1859,eLW044-fLW132-1818,0.7957420558853303,0.00021999858793478574,1.0607918779412957,0.00024394664323125565,no,-3.6575801066964244,-3.6127051535147103
1860,eLW044-fLW132-1819,1.0144347773693096,0.0003683863439737369,1.0789339011540324,0.00039640629226593153,no,-3.4336964774078034,-3.401859460456479
1861,eLW044-fLW132-1820,0.9189813574667433,0.0006005307445324516,1.0815295781548095,0.000599044662142863,no,-3.221464753724855,-3.222540797311661
1862,eLW044-fLW132-1821,1.0699185125790918,0.0005925434529728241,1.3756507439289645,0.0006699522181674421,no,-3.2272797960446846,-3.1739561706218677
1863,eLW044-fLW132-1822,0.846448074698406,0.00018966153558904462,0.8194038093893644,0.0002115274919911531,no,-3.7220207375100425,-3.6746331798533305
1864,eLW044-fLW132-1823,0.9320111192317855,0.0002459389660275209,1.071030316205962,0.00024220990298625016,no,-3.609172657149599,-3.6158081042798362
1865,eLW044-fLW132-1824,0.9911097654847206,0.0006509093036814783,1.1342277068930737,0.0007209152733138937,no,-3.1864795208860617,-3.1421157734143215
1866,eLW044-fLW132-1825,0.9143584033835153,0.0012543528449065462,0.8723753197287429,0.0012707149459290203,no,-2.9015802808568742,-2.8959518619515032
1867,eLW044-fLW132-1826,1.0521655151612659,0.0016888175390077519,1.119218062574059,0.0016316207736169362,no,-2.772417269364818,-2.787380773929979
1868,eLW044-fLW132-1827,0.8484910345629783,0.0002595503367357852,0.9055997052802203,0.00026228512624841045,no,-3.5857784033391735,-3.5812263368263193
1869,eLW044-fLW132-1828,1.0068382221103263,0.00020587427189700409,0.6278200722547501,0.0001611060010071226,no,-3.686397923762311,-3.792888282326036
1870,eLW044-fLW132-1829,0.79265897339173,0.0001058316131650643,0.8333880663782764,0.00011193570998454768,no,-3.9753845839797792,-3.95103134175429
1871,eLW044-fLW132-1830,1.1110482665025205,0.00020470182542953584,0.9847480414401016,0.0001634403292934203,no,-3.6888782844970462,-3.786640771374561
1872,eLW044-fLW132-1831,1.2941276343098573,0.00015117231639918827,1.148224557567204,0.00014803376260385544,no,-3.820527732220078,-3.829639222170517
1873,eLW044-fLW132-1832,0.9840711701742535,0.00020726655207712266,1.0762494790896282,0.00024179906120786176,no,-3.6834707771168014,-3.6165453896333806
1874,eLW044-fLW132-1833,1.0520451057575118,0.00045344367129334805,0.7853534860767983,0.00040299843534643626,no,-3.3434766551658996,-3.3946966400170244
1875,eLW044-fLW132-1834,0.9033460353035236,0.0012015927538704748,1.006851355938215,0.0011817863755342226,no,-2.9202426993175674,-2.927461021180192
1876,eLW044-fLW132-1835,0.8690653860429145,0.0007533334943004629,1.005886298283015,0.0007925698143900882,no,-3.1230127227751883,-3.100962472114693
1877,eLW044-fLW132-1836,0.875696283596646,0.001335929471775861,0.9366832916607463,0.0013766934501269362,no,-2.874216469126251,-2.8611627538168802
1878,eLW044-fLW132-1837,0.9895233870987098,0.0006478682706564825,0.8542393900682064,0.0006950882651542958,no,-3.188513289102726,-3.157960043416351
1879,eLW044-fLW132-1838,0.7789185761185476,0.00012534185516277824,0.9896795453838917,0.00015087230579999346,no,-3.901903881672148,-3.821390472232743
1880,eLW044-fLW132-1839,1.2300007121788303,0.00014838775603895116,1.2459620059571772,0.00012764107069475865,no,-3.8286019326425422,-3.8940095614600754
1881,eLW044-fLW132-1840,1.1272000915762446,0.0008844093454682032,0.9985516858742324,0.0008544762005427033,no,-3.0533466769211985,-3.068300029042621
1882,eLW044-fLW132-1841,0.7465005268587358,0.0008024663290778046,0.8602410532104515,0.0008735616686114734,no,-3.095573181231493,-3.0587064308157896
1883,eLW044-fLW132-1842,0.9264948263006236,0.0005325105299432385,0.909230286102314,0.00048391559106266,no,-3.2736717999999696,-3.3152303853239005
1884,eLW044-fLW132-1843,0.958853959743397,0.0002617486738622882,0.7989334985736738,0.00023018344365524437,no,-3.582115509976721,-3.6379259169692597
1885,eLW044-fLW132-1845,0.8699401531439152,0.00012647766267813811,0.9043997060038387,0.00014209523144351405,no,-3.8979861688140387,-3.847420496263365
1886,eLW044-fLW132-1846,0.8096558352087853,0.0004707372566885048,1.0403025760805455,0.0005066426112580544,no,-3.327221427922605,-3.2952982866023204
1887,eLW044-fLW132-1847,0.9025819887510662,0.0006625788099279982,0.9317133684275312,0.0007122875959677373,no,-3.1787624574949542,-3.1473446185498157
1888,eLW044-fLW132-1848,0.9842414957317253,0.0006883176737841372,0.8725481822402343,0.0006640883855122623,no,-3.162211079017556,-3.177774115231783
1889,eLW044-fLW132-1849,1.029761228785483,0.0002501158065678766,1.1005175680989705,0.0002987566713935258,no,-3.6018588612951365,-3.524682387911438
1890,eLW044-fLW132-1850,0.9818035177773673,0.0009521730873926575,0.9281712107099185,0.0008943465276726681,no,-3.0212840977638797,-3.048494174832111
1891,eLW044-fLW132-1851,0.909693581144618,0.0013702052114732534,0.8800018139531246,0.00133333096788067,no,-2.863214385006847,-2.875062033869663
1892,eLW044-fLW132-1852,1.1170690210699508,0.0004041276417554645,1.045895837459004,0.00036546243650276914,no,-3.39348144341702,-3.437157254705915
1893,eLW044-fLW132-1853,0.7493369879457347,0.0005496209205778534,0.8301787402132376,0.0005585020484664444,no,-3.2599367448011254,-3.2529752296458803
1894,eLW044-fLW132-1854,0.9733968136437918,0.0002358449347216614,0.6349048060543119,0.0002048979996580676,no,-3.6273734467282415,-3.6884622814314243
1895,eLW044-fLW132-1855,0.8446094272095319,0.0001770027776355983,0.5670201415953526,0.00017899629299330822,no,-3.752019918370691,-3.747155963149835
