,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
99,BTW11_gp4-010,1.3891043482836372,0.0017733737096326115,1.5747674003519772,0.001765868061091239,no,-2.7511997342642647,-2.75304174836921
100,BaSCAV_gp3-033,0.5508034188795069,0.0003309222251907548,0.7891444163415352,0.000362323637135659,no,-3.4802740640472587,-3.4409033326981993
101,BaSCAV_gp3-034,0.920560640006409,0.0003070037259872047,0.7441162517680754,0.00027467047180975763,no,-3.5128563536242368,-3.56118802648905
102,BaSCAV_gp3-036,0.7643648809744801,0.002434941522567817,0.7924262883693207,0.0026069839130417236,no,-2.6135114643183694,-2.583861648731466
103,BaSCAV_gp3-178,0.8742008902540177,0.000665078980522915,1.0981593535068195,0.0007420157263507404,no,-3.177126777601366,-3.1295868901455415
104,BaSIMV_gp3-032,0.9947228216821072,0.0029694689082386144,1.4737135339215552,0.0028746768308130595,no,-2.527321217634339,-2.5414109713163935
105,BaSIMV_gp3-033,1.0090251097159395,0.0007668390011558125,1.1066687699991602,0.0008770596843754348,no,-3.1152958071711008,-3.0569708516591225
106,BaSIMV_gp3-034,0.7604000379781364,0.002954636885155986,0.8183353533057215,0.003348980781138306,no,-2.5294958848209586,-2.475087344747243
107,BaSIMV_gp3-035,0.8534458243498863,0.000684847918031899,1.062941604967735,0.0008465658874021167,no,-3.164405860175565,-3.07233923552124
108,BaSUAV_gp3-033,0.8254436163196062,0.00020926558822750195,0.9626241091459465,0.00022946723659328052,no,-3.679302181463564,-3.639279314407794
109,BaSUAV_gp3-034,0.7386308599777113,0.00121805595588186,0.9481042955505012,0.0013358810080370484,no,-2.914332760329968,-2.8742322243862137
110,BaSUAV_gp3-076,0.5275455004375792,0.0002617841434182153,0.5270667325049806,0.0002769146040545473,no,-3.5820566627299777,-3.557654139620787
111,BaSUAV_gp3-078,0.4745120114917646,0.00010399440000689465,0.8109697904687568,0.00012640687762037798,no,-3.982990046389535,-3.89822929605901
112,BaSUAV_gp3-115,0.5673487816944436,0.0003728434382076532,0.7825120757064662,0.0004403968093493491,no,-3.4284734957952265,-3.3561558361285124
113,BaSUIV_gp3-179,0.8122129889536204,0.0011371714225431643,0.9559482192441954,0.0012865100986516763,no,-2.9441740627942545,-2.890586800381358
114,BaSULV_gp3-079,0.8528137530795306,0.00046434659352372586,0.8931737761121744,0.00045273010756861323,no,-3.333157736116325,-3.3441606229862457
115,BaSUMV_gp3-079,0.7952842518795656,0.0010250268577720704,0.9688568583182253,0.0010638318335552384,no,-2.989264755067356,-2.973127018216859
116,BiMV_gp1-116,0.5907373081051528,0.0008983269073646528,0.7259456076053765,0.0009945843242874436,no,-3.0465655918084673,-3.0023583899953206
117,BiMV_gp1-218,0.6398612811597131,0.0007557309436965126,0.8752516940603067,0.0008348360533159053,no,-3.1216327950622094,-3.0783988037152943
118,C1175_gp1-130,0.6720118596217082,0.0014803720943891224,0.8447888082668181,0.0014627216255030581,no,-2.829629110125861,-2.8348383177648224
119,C1177_gp5-021,0.6849181650237933,0.0047797205174439595,0.8960360738622795,0.005111963529343387,no,-2.320597496961195,-2.2914122532576022
