is_selected,tax_id,zscore
False,447602,4.0663652420043945
False,447606,0.38077688217163086
False,452758,2.2849016189575195
False,456390,3.423797130584717
False,463360,3.7372384071350098
False,473784,2.2257280349731445
False,479060,1.3072926998138428
False,487155,-0.01738572120666504
False,497865,2.278203010559082
False,498805,4.869853496551514
False,507474,0.9810276031494141
False,507475,4.265468597412109
False,507476,4.560347557067871
False,508748,0.605561375617981
False,509531,4.176950454711914
False,516956,4.230051517486572
False,519015,3.397256851196289
False,519350,2.957092523574829
False,535898,2.6720290184020996
False,536082,2.179971694946289
False,536083,2.7863705158233643
False,536085,3.268475294113159
False,547467,4.5142621994018555
False,548908,3.7086386680603027
False,548915,4.306607246398926
False,551531,0.5195972919464111
False,569949,0.6617560386657715
False,574890,4.425651550292969
False,575917,3.226717472076416
False,577124,3.082066297531128
False,578361,1.1354610919952393
False,579113,2.850229501724243
False,587314,2.7827935218811035
False,591166,4.6775407791137695
False,592207,3.810887575149536
False,603333,4.858610153198242
False,620894,4.248419761657715
False,630199,4.846029281616211
False,634441,3.646937370300293
False,635076,1.7107197046279907
False,638358,3.873770236968994
False,642493,0.5224769115447998
False,643133,4.5556817054748535
False,649509,3.3848018646240234
False,652717,4.869508743286133
False,662596,3.0938820838928223
False,664980,3.701808214187622
False,666145,1.9660837650299072
False,666147,0.851398229598999
False,666635,0.3052828311920166
False,674908,4.751151084899902
False,676044,0.46387648582458496
False,676234,1.610459804534912
False,683179,2.246265411376953
False,693894,3.114710807800293
False,713949,4.267101287841797
False,714310,2.948208808898926
False,714640,1.3069005012512207
False,717848,3.8842430114746094
False,741733,0.846778392791748
False,742163,3.651834487915039
False,743026,3.8204708099365234
False,743041,0.5327585935592651
False,743042,0.6308964490890503
False,758677,4.113910675048828
False,759124,0.446582555770874
False,797075,0.4412219524383545
False,858512,3.089860439300537
False,858513,3.2628321647644043
False,858516,2.7039144039154053
False,858517,3.222769021987915
False,861561,3.729485273361206
False,873160,4.621334075927734
False,875323,4.698594570159912
False,878260,0.9045665264129639
False,881944,4.618205547332764
False,889510,4.813352584838867
False,908072,1.5117839574813843
False,908124,4.874300003051758
False,908125,0.5835959911346436
False,908127,4.677987098693848
False,909827,0.21425819396972656
False,912034,0.20621967315673828
False,913600,3.5379161834716797
False,915293,1.1137343645095825
False,929051,1.5213693380355835
False,938276,0.770118236541748
False,938277,2.605008125305176
False,943272,1.6756126880645752
False,944580,1.6982704401016235
False,944996,3.6356072425842285
False,971271,0.5192389488220215
False,994388,3.904717445373535
False,995049,1.9941452741622925
False,996311,4.2040886878967285
False,997078,3.220871686935425
False,999288,0.1336357593536377
False,1000664,4.72810173034668
False,1000665,3.9014244079589844
False,1000690,0.9091118574142456
False,1027869,2.3395509719848633
False,1027880,3.2770299911499023
False,1032478,2.2796151638031006
False,1036255,2.8893749713897705
False,1038082,3.8206236362457275
False,1043184,4.217394828796387
False,1050407,4.094421863555908
False,1076345,1.9469705820083618
False,1080798,4.882814407348633
False,1089387,1.99173903465271
False,1092564,4.505407333374023
False,1093773,4.173244476318359
False,1112202,0.639602780342102
False,1123754,2.151876211166382
False,1128119,1.1180846691131592
False,1129032,4.724041938781738
False,1129034,3.102764129638672
False,1129035,3.584601879119873
False,1130981,2.6632537841796875
False,1131702,4.8785481452941895
False,1162557,4.0007476806640625
False,1169032,2.2380731105804443
False,1170656,4.595749378204346
False,1174526,3.6751511096954346
False,1175505,1.4882467985153198
False,1176156,2.6464977264404297
