,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
377,D1Q99_gp5-019,1.3324302321974988,0.004601840889979961,0.9899680051555386,0.004498809082037554,no,-2.3370684012689162,-2.3469024367915132
378,D1Q99_gp5-020,1.1052052323664643,0.0033676817905739405,0.9007924389368488,0.0034248906249167714,no,-2.4726689513548887,-2.4653532932966873
379,D1Q99_gp5-021,0.9155559480339382,0.0008127755368075347,0.7035997698450513,0.0007682401242388977,no,-3.0900293764053597,-3.1145030139106584
380,D1R80_gp1-214,1.2930875758370752,0.0014689942839314497,0.8020380862558659,0.0013254756136752836,no,-2.832979894108899,-2.8776282580807813
381,D1S96_gp1-103,0.8743990951317704,0.00140468170440486,0.6982220034868661,0.0016626314715495235,no,-2.8524220741084068,-2.779204003100974
382,D1S96_gp1-104,0.8676559068393286,0.00024586817862445377,1.0682468096805586,0.0002782341397827012,no,-3.6092976759871123,-3.5555895824332175
383,D1S96_gp1-105,1.0356553023421982,0.0013862119136504813,1.1798275302188121,0.001573284402002979,no,-2.858170372975269,-2.8031927630371998
384,D1S96_gp1-106,1.1530542290448953,0.0005878909956941995,1.249862523556228,0.0006362142655836382,no,-3.2307031915378612,-3.1963965971041737
385,D1T10_gp4-009,1.6206004886282876,0.0011801463086744052,1.5079385397878484,0.000917802208516639,no,-2.9280641476845237,-3.037250901592944
386,D1T10_gp4-010,1.5358319336492454,0.0006146355320228464,1.6899649773007164,0.0006336934331504063,no,-3.21138233683037,-3.1981207933660323
387,D1T66_gp5-016,1.2020480919378378,0.002184428087991899,1.0804709070516947,0.0018143198231839906,no,-2.660662247819765,-2.7412861543205502
388,D1T69_gp1-153,0.6446479915305094,0.0004442176706388704,1.0954706792647517,0.000432202200748091,no,-3.3524041695419053,-3.3643130260452843
389,D1T69_gp1-154,0.7673232009911534,6.651219543873678e-05,0.8742581558842102,4.839998271804965e-05,no,-4.177098716709639,-4.315154793427014
